92 241   5.8    9.8   17.0  95  4  2.536    9.9   16.9
92 242   0.6   13.2   19.4  73  5  13.14   13.2   20.3
92 243   0.2   12.6   20.8  85  3  8.094   12.8   22.3
92 244   0.3    7.1   18.0  82  3  10.61    7.1   18.5
92 245   3.3   13.8   23.5  81  5  11.04   13.9   24.2
92 246   1.5   11.6   20.2  90  4  4.121   12.3   19.5
92 247  10.3    8.9   15.3  88  4  7.477    8.9   15.6
92 248   1.7   11.6   15.5  87  4  7.933   12.5   15.6
92 249   2.0    8.9   14.8  90  3  8.242    8.7   15.2
92 250   0.1    8.8   13.7  92  4  4.772    8.8   14.1
92 251   0.7    8.7   11.8  94  5  1.888    8.9   11.5
92 252   1.6    9.8   14.0  88  4  6.424   10.0   15.7
92 253   1.8    7.6   13.7  95  2  4.505    8.5   13.9
92 254   0.0    4.0   15.7  91  2  6.431    4.2   15.4
92 255   0.0    3.9   18.3  83  2  13.15    3.9   19.7
92 256   0.0    7.4   16.3  85  2  6.926    7.5   17.2
92 257   0.0   10.0   15.6  90  1  5.878   10.0   16.1
92 258   0.5    9.8   17.3  83  2  10.00    9.7   19.2
92 259   2.8   11.7   14.5  95  3  3.338   12.0   14.9
92 260   1.9    8.4   14.5  93  1  6.023    8.8   12.8
92 261  14.7   10.0   12.6  96  4  3.016   10.7   12.7
92 262   0.1    7.4   14.7  90  3  6.894    8.6   15.4
92 263   0.0    3.8   15.1  81  1  10.35    4.0   16.2
92 264   0.0    3.2   11.3  91  1  3.968    3.8   11.3
92 265   0.4    3.7   14.8  86  2  7.608    4.4   15.2
92 266   0.0    7.3   14.8  81  3  8.544    6.6   16.5
92 267   0.0    6.2   16.2  81  4  7.988    5.7   17.7
92 268   0.0    7.6   15.7  75  5  10.43    7.2   18.1
92 269   0.0    9.6   14.8  91  3  2.933    9.7   15.0
92 270  10.8    9.3   15.0  87  3  7.489   10.0   16.8
92 271   4.3    9.9   12.2  95  5  1.448   10.0   12.0
