93 226   0.1    8.7   16.4  69  5  11.47    8.4   17.9    4.33
93 227   1.1    4.9   20.7  67  2  20.54    5.1   25.2    7.48
93 228   8.9   11.2   16.5  90  4  2.582   11.3   17.2    1.18
93 229   6.2   12.9   17.7  84  4  8.078   12.7   19.9    3.31
93 230  15.6    9.8   12.9  92  5  4.127   10.1   12.4    1.69
93 231   1.2   10.2   15.6  84  5  10.16   10.2   17.3    3.61
93 232   0.0    9.2   17.4  80  3  14.87    9.8   20.8    5.48
93 233   0.3    7.0   16.2  82  1  11.81    7.1   19.7    4.54
93 234   7.2    7.2   19.0  77  2  15.46    7.6   22.8    5.30
93 235   8.0    8.2   14.7  87  1  9.228    7.8   17.3    3.24
93 236   5.4    9.9   14.4  89  2  7.300   10.0   15.7    2.61
93 237   0.1    9.8   14.7  79  4  9.122   10.0   16.5    3.24
93 238   0.1    4.5   15.2  76  3  14.49    4.9   16.8    4.95
93 239   1.2    5.6   14.9  80  3  7.186    6.4   15.2    2.71
93 240   0.0   10.2   15.9  75  4  11.47   10.3   18.6    3.92
93 241   0.0    8.2   12.0  73  2  7.776    8.3   13.8    3.10
93 242   0.0    4.5   13.2  73  3  9.425    4.8   14.9    3.55
93 243   0.0    5.4   11.7  70  2  9.666    5.2   13.2    3.55
93 244   0.4    4.4   12.9  70  2  9.593    4.6   14.8    3.48
93 245   6.8    9.4   13.7  87  3  5.438    9.8   15.2    2.21
93 246   0.1    5.1   13.3  80  3  9.411    5.8   15.9    3.03
93 247   0.0    6.1   11.5  72  3  7.660    6.3   12.2    2.98
93 248   0.1    1.1   12.7  73  3  11.94    1.6   15.1    4.05
93 249   2.4    1.5   12.0  85  2  7.103    1.5   14.2    2.66
93 250   0.2    5.6   11.5  84  3  6.399    5.5   13.3    2.27
93 251   0.0    2.4   12.0  78  1  10.91    1.9   14.7    3.78
93 252   0.0    2.8   15.1  75  1  11.52    3.1   17.5    2.95
93 253   0.0   -1.7   13.2  71  2  12.71   -1.5   17.1    3.75
93 254   0.0   -2.4   12.5  70  2  12.46   -1.9   11.7    3.56
93 255   0.7   -2.5   13.5  69  2  10.86   -1.4   16.4    3.32
93 256   0.0    5.1    9.7  76  3  9.092    5.6   13.0    2.90
93 257   0.0   -1.9   10.5  69  2  12.93    1.0   13.9    3.19
93 258   0.0    1.5    9.2  66  6  9.628    1.4   11.3    2.97
93 259   0.0    3.2    9.1  69  6  11.51    3.1   11.8    3.23
93 260   0.0   -0.4    9.8  74  3  10.76   -0.9   13.1    3.30
93 261   0.1   -3.7   11.5  72  1  11.52   -3.3   15.2    3.09
93 262   0.0   -0.8    9.1  73  2  9.362   -0.8   11.6    2.93
93 263   0.0   -5.1   12.7  74  3  11.46   -4.9   14.9    3.10
93 264   0.4    6.2   12.5  77  4  5.719    6.1   13.4    2.18
93 265   0.2    8.8   13.1  84  5  1.826    9.0   13.5    0.76
93 266   1.1    2.8   14.0  81  2  8.647    2.6   15.8    2.71
93 267   0.0    3.4    8.5  76  3  3.876    1.4    8.7    1.49
93 268   0.0   -2.8    8.4  74  2  10.43   -3.0   12.5    2.49
93 269   0.0   -3.9    7.6  72  3  8.687   -4.1   10.5    2.37
93 270   0.0    1.3    7.2  76  3  4.647    1.3   12.0    1.79
93 271   0.0   -3.4    8.8  79  2  8.456    0.3   13.7    2.54
93 272   0.0   -3.6    7.9  77  2  10.16    0.1   12.8    1.09
93 273   0.0   -5.6    8.3  74  2  10.34   -1.8   14.5    0.97
93 274   0.0   -0.7    9.8  73  2  10.11    2.5    3.7    1.03
93 275   0.0   -3.3    9.9  71  3  10.01 -999.9 -999.9    0.99
93 276   0.1   -1.8   10.2  76  3  9.393 -999.9 -999.9    1.01
93 277   2.5    3.4    7.2  90  5  1.604 -999.9 -999.9    0.53
93 278   0.3    6.8   10.8  91  7  0.908 -999.9 -999.9    0.32
93 279   0.7    9.6   11.0  92  4  1.162 -999.9 -999.9    0.37
93 280   0.3    8.7   12.5  82  3  5.306 -999.9 -999.9    1.09
93 281  12.9    7.9    9.4  93  2  0.537 -999.9 -999.9    0.28
93 282   0.1    4.9    8.0  90  2  1.881 -999.9 -999.9    0.54
93 283  12.5    4.2    6.5  93  4  0.527 -999.9 -999.9    0.22
93 284   0.2    6.1    8.6  84  4  2.102 -999.9 -999.9    0.55
93 285  15.5    1.2    6.7  77  3  4.757 -999.9 -999.9    0.90
93 286   2.8    1.2   11.6  88  7  0.711 -999.9 -999.9    0.21
93 287   0.0   -0.7    6.0  71  3  4.527 -999.9 -999.9    0.94
93 288   0.0   -5.7    4.7  71  3  6.691 -999.9 -999.9    0.84
93 289   0.3   -1.7    6.2  65  3  5.909 -999.9 -999.9    0.93
93 290   1.0    0.3    4.2  88  4  3.121 -999.9 -999.9    0.81
